area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;20;5;5;1;8;102838
10;20;5;5;1;16;191453
10;20;5;5;1;15;137846
10;20;5;5;1;12;113777
10;20;5;5;1;7;70017
10;20;5;5;1;19;303772
10;20;5;5;1;8;88615
10;20;5;5;1;19;241048
10;20;5;5;1;1;32456
10;20;5;5;1;18;226461
10;20;5;5;1;10;111590
10;20;5;5;1;14;187077
10;20;5;5;1;2;36103
10;20;5;5;1;14;118154
10;20;5;5;1;13;94085
10;20;5;5;1;7;98462
10;20;5;5;1;17;227920
10;20;5;5;1;10;67465
10;20;5;5;1;10;93356
10;20;5;5;1;3;49961
