area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;20;5;5;1;14;130552
10;20;5;5;1;8;72935
10;20;5;5;1;6;69288
10;20;5;5;1;15;128729
10;20;5;5;1;4;70017
10;20;5;5;1;5;45584
10;20;5;5;1;6;76216
10;20;5;5;1;17;165561
10;20;5;5;1;13;140034
10;20;5;5;1;15;110496
10;20;5;5;1;6;45584
10;20;5;5;1;15;127635
10;20;5;5;1;2;40843
10;20;5;5;1;14;90439
10;20;5;5;1;16;157538
10;20;5;5;1;15;160091
10;20;5;5;1;16;111225
10;20;5;5;1;18;193277
10;20;5;5;1;4;51054
10;20;5;5;1;4;57982
