area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;20;5;5;1;1;13857
10;20;5;5;1;14;1038222
10;20;5;5;1;12;695430
10;20;5;5;1;17;1414928
10;20;5;5;1;10;518928
10;20;5;5;1;17;1113709
10;20;5;5;1;7;318724
10;20;5;5;1;18;1394871
10;20;5;5;1;5;250166
10;20;5;5;1;18;1784341
10;20;5;5;1;15;952524
10;20;5;5;1;9;445629
10;20;5;5;1;18;1096934
10;20;5;5;1;19;2052010
10;20;5;5;1;13;747213
10;20;5;5;1;1;19693
10;20;5;5;1;7;324194
10;20;5;5;1;17;1383930
10;20;5;5;1;16;948877
10;20;5;5;1;14;725698
