area;node number;path number;max path length;deliver succeed;steps;time consuming;
20;50;5;5;1;26;209322
20;50;5;5;1;14;126542
20;50;5;5;1;7;70382
20;50;5;5;1;15;108672
20;50;5;5;1;23;203122
20;50;5;5;0;42;398222
20;50;5;5;1;27;223909
20;50;5;5;1;26;176866
20;50;5;5;1;48;447088
20;50;5;5;1;37;399680
20;50;5;5;0;37;357014
20;50;5;5;1;29;265846
20;50;5;5;1;37;275328
20;50;5;5;1;1;32456
20;50;5;5;1;25;160456
20;50;5;5;1;4;48866
20;50;5;5;1;16;130188
20;50;5;5;1;22;158633
20;50;5;5;1;15;123259
20;50;5;5;1;9;99191
