area;node number;path number;max path length;deliver succeed;steps;time consuming;
20;20;5;5;0;4;425937
20;20;5;5;0;4;700170
20;20;5;5;0;4;520387
20;20;5;5;0;4;433230
20;20;5;5;0;4;574724
20;20;5;5;0;4;450005
20;20;5;5;0;4;497412
20;20;5;5;0;4;471885
20;20;5;5;0;4;626871
20;20;5;5;0;4;315076
20;20;5;5;0;4;385823
20;20;5;5;0;4;444171
20;20;5;5;0;4;472615
20;20;5;5;0;4;455110
20;20;5;5;0;4;405515
20;20;5;5;0;4;440524
20;20;5;5;0;4;599886
20;20;5;5;0;4;440524
20;20;5;5;0;4;421561
20;20;5;5;0;4;419738
