area;node number;path number;max path length;deliver succeed;steps;time consuming;
20;100;5;5;1;77;26643313
20;100;5;5;1;26;2909719
20;100;5;5;1;46;3935178
20;100;5;5;1;68;8262013
20;100;5;5;1;63;5995210
20;100;5;5;1;77;7757307
20;100;5;5;1;38;92415585
20;100;5;5;1;72;7809454
20;100;5;5;1;55;27585990
20;100;5;5;1;40;5212259
20;100;5;5;1;65;9198856
20;100;5;5;1;21;2829127
20;100;5;5;1;69;7473591
20;100;5;5;1;52;6366447
20;100;5;5;1;15;1544751
20;100;5;5;1;85;9338160
20;100;5;5;1;58;5261854
20;100;5;5;1;82;9034023
20;100;5;5;1;20;1595441
20;100;5;5;1;54;4973399
