area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;100;5;5;1;13;102109
10;100;5;5;1;88;1228581
10;100;5;5;1;18;115601
10;100;5;5;1;26;197652
10;100;5;5;1;25;172125
10;100;5;5;1;38;179054
10;100;5;5;1;44;261106
10;100;5;5;1;82;632706
10;100;5;5;1;18;164103
10;100;5;5;1;63;435783
10;100;5;5;1;48;343886
10;100;5;5;1;43;258917
10;100;5;5;1;49;476262
10;100;5;5;1;12;104661
10;100;5;5;1;68;642188
10;100;5;5;1;45;296843
10;100;5;5;1;62;623589
10;100;5;5;1;32;198017
10;100;5;5;1;26;144775
10;100;5;5;1;63;576182
