area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;30;5;5;1;3;76216
10;30;5;5;1;24;360296
10;30;5;5;1;24;201664
10;30;5;5;0;22;267305
10;30;5;5;1;22;267304
10;30;5;5;0;17;245425
10;30;5;5;0;26;338051
10;30;5;5;1;25;258553
10;30;5;5;0;20;234484
10;30;5;5;0;28;352273
10;30;5;5;1;21;241048
10;30;5;5;0;25;365766
10;30;5;5;1;3;89709
10;30;5;5;1;28;416091
10;30;5;5;0;26;317994
10;30;5;5;0;26;534245
10;30;5;5;0;22;112319
10;30;5;5;0;28;285903
10;30;5;5;1;16;164832
10;30;5;5;1;17;191453
