area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;100;5;5;1;25;1003578
10;100;5;5;1;86;9979619
10;100;5;5;1;11;484650
10;100;5;5;1;36;1439361
10;100;5;5;1;39;1690620
10;100;5;5;1;50;2486335
10;100;5;5;1;5;194370
10;100;5;5;1;81;5007678
10;100;5;5;1;90;7057500
10;100;5;5;1;71;3831611
10;100;5;5;1;3;144775
10;100;5;5;1;34;1807680
10;100;5;5;1;11;435419
10;100;5;5;1;78;4438789
10;100;5;5;1;18;746848
10;100;5;5;1;85;4300215
10;100;5;5;1;60;4690413
10;100;5;5;1;42;1871133
10;100;5;5;1;21;964193
10;100;5;5;1;47;2471383
