area;node number;path number;max path length;deliver succeed;steps;time consuming;
20;50;5;5;1;14;124353
20;50;5;5;1;28;203122
20;50;5;5;1;12;112320
20;50;5;5;1;34;313254
20;50;5;5;1;11;126541
20;50;5;5;1;29;238496
20;50;5;5;1;5;64911
20;50;5;5;1;2;40114
20;50;5;5;1;17;169937
20;50;5;5;1;31;250895
20;50;5;5;1;43;379259
20;50;5;5;1;8;61629
20;50;5;5;0;43;379988
20;50;5;5;1;3;36102
20;50;5;5;1;9;61994
20;50;5;5;1;5;52877
20;50;5;5;1;2;20786
20;50;5;5;1;16;144410
20;50;5;5;1;29;224638
20;50;5;5;1;16;128730
