area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;50;5;5;1;7;366131
10;50;5;5;1;43;3095337
10;50;5;5;1;30;1755532
10;50;5;5;1;32;1905777
10;50;5;5;1;27;1389765
10;50;5;5;1;23;1056820
10;50;5;5;1;2;100649
10;50;5;5;1;11;478086
10;50;5;5;1;42;3748465
10;50;5;5;1;33;2105617
10;50;5;5;1;5;227191
10;50;5;5;1;32;1880615
10;50;5;5;1;16;1017071
10;50;5;5;1;15;919704
10;50;5;5;1;20;948876
10;50;5;5;1;10;995190
10;50;5;5;1;33;2898779
10;50;5;5;1;32;2087748
10;50;5;5;1;38;2475759
10;50;5;5;1;17;716581
