area;node number;path number;max path length;deliver succeed;steps;time consuming;
20;20;5;5;0;4;441254
20;20;5;5;0;4;396763
20;20;5;5;0;4;445994
20;20;5;5;0;4;392387
20;20;5;5;0;4;561595
20;20;5;5;0;4;675737
20;20;5;5;0;4;557583
20;20;5;5;0;4;648752
20;20;5;5;0;4;638540
20;20;5;5;0;4;450735
20;20;5;5;0;4;584934
20;20;5;5;0;4;578370
20;20;5;5;0;4;551019
20;20;5;5;0;4;430678
20;20;5;5;0;4;438700
20;20;5;5;0;4;488296
20;20;5;5;0;4;582746
20;20;5;5;0;4;497413
20;20;5;5;0;4;447453
20;20;5;5;0;4;410257
