area;node number;path number;max path length;deliver succeed;steps;time consuming;
20;100;5;5;1;144;81071727
20;100;5;5;1;44;7065524
20;100;5;5;1;86;22874426
20;100;5;5;1;133;19132889
20;100;5;5;1;119;18812708
20;100;5;5;1;109;28253341
20;100;5;5;1;139;36319524
20;100;5;5;1;81;10419413
20;100;5;5;1;28;3613536
20;100;5;5;1;51;5327861
20;100;5;5;1;96;14287490
20;100;5;5;1;36;3303929
20;100;5;5;1;65;6676418
20;100;5;5;1;73;9093101
20;100;5;5;1;105;16664788
20;100;5;5;1;90;13841132
20;100;5;5;1;12;26785900
20;100;5;5;1;44;4784134
20;100;5;5;1;127;16030988
20;100;5;5;1;22;2265708
