area;node number;path number;max path length;deliver succeed;steps;time consuming;
20;30;5;5;1;14;1224934
20;30;5;5;1;5;435783
20;30;5;5;1;11;1054996
20;30;5;5;1;7;652399
20;30;5;5;1;4;278974
20;30;5;5;1;12;1914894
20;30;5;5;1;15;1410552
20;30;5;5;1;20;2950198
20;30;5;5;1;22;3264546
20;30;5;5;1;5;531692
20;30;5;5;1;5;389834
20;30;5;5;1;21;2250392
20;30;5;5;1;12;1172057
20;30;5;5;1;16;1619145
20;30;5;5;1;24;3402391
20;30;5;5;1;13;1615863
20;30;5;5;1;15;1636648
20;30;5;5;1;13;1756261
20;30;5;5;1;21;2289776
20;30;5;5;1;4;319088
