area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;10;5;5;1;9;530233
10;10;5;5;1;6;388740
10;10;5;5;1;2;76946
10;10;5;5;1;5;394576
10;10;5;5;1;4;188171
10;10;5;5;1;9;573264
10;10;5;5;1;9;605356
10;10;5;5;1;5;204217
10;10;5;5;1;7;460946
10;10;5;5;1;4;240319
10;10;5;5;1;9;1290939
10;10;5;5;1;5;241778
10;10;5;5;1;5;241049
10;10;5;5;1;7;470427
10;10;5;5;1;9;451828
10;10;5;5;1;6;328934
10;10;5;5;1;7;406244
10;10;5;5;1;7;428489
10;10;5;5;1;3;170302
10;10;5;5;1;2;88251
