area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;30;5;5;1;29;2251486
10;30;5;5;1;8;413538
10;30;5;5;1;16;843122
10;30;5;5;1;8;344980
10;30;5;5;1;9;484285
10;30;5;5;1;29;2669400
10;30;5;5;1;17;835828
10;30;5;5;1;24;1386848
10;30;5;5;1;25;1266506
10;30;5;5;1;14;866097
10;30;5;5;1;19;1296775
10;30;5;5;1;27;2190951
10;30;5;5;1;7;441982
10;30;5;5;1;15;1287292
10;30;5;5;1;7;492672
10;30;5;5;1;14;673550
10;30;5;5;1;28;1894837
10;30;5;5;1;1;24433
10;30;5;5;1;14;636717
10;30;5;5;1;14;819418
