area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;30;5;5;1;30;2091759
10;30;5;5;1;20;1139600
10;30;5;5;1;34;3938095
10;30;5;5;1;29;2539942
10;30;5;5;1;37;3929707
10;30;5;5;1;32;2969890
10;30;5;5;1;37;4614926
10;30;5;5;1;29;3460739
10;30;5;5;1;35;5223564
10;30;5;5;1;29;3136545
10;30;5;5;1;30;2132967
10;30;5;5;1;29;2644603
10;30;5;5;1;38;4215975
10;30;5;5;1;25;2034506
10;30;5;5;1;28;3028238
10;30;5;5;1;6;397128
10;30;5;5;1;20;1306256
10;30;5;5;1;40;4215245
10;30;5;5;1;26;2043988
10;30;5;5;1;41;3363372
