area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;10;5;5;0;2;249801
10;10;5;5;0;2;199841
10;10;5;5;0;2;223909
10;10;5;5;0;2;188535
10;10;5;5;0;2;185618
10;10;5;5;0;2;185254
10;10;5;5;0;2;224638
10;10;5;5;0;2;213334
10;10;5;5;0;2;276787
10;10;5;5;0;2;189265
10;10;5;5;0;2;257093
10;10;5;5;0;2;182336
10;10;5;5;0;2;242872
10;10;5;5;0;2;191089
10;10;5;5;0;2;259282
10;10;5;5;0;2;326746
10;10;5;5;0;2;196193
10;10;5;5;0;2;225367
10;10;5;5;0;2;268764
10;10;5;5;0;2;326747
