area;node number;path number;max path length;deliver succeed;steps;time consuming;
20;10;5;5;0;4;429584
20;10;5;5;0;4;388011
20;10;5;5;0;4;384000
20;10;5;5;0;4;385823
20;10;5;5;0;4;589310
20;10;5;5;0;4;524763
20;10;5;5;0;4;570347
20;10;5;5;0;4;530233
20;10;5;5;0;4;1168045
20;10;5;5;0;4;420467
20;10;5;5;0;4;464957
20;10;5;5;0;4;437971
20;10;5;5;0;4;483556
20;10;5;5;0;4;519294
20;10;5;5;0;4;413903
20;10;5;5;0;4;361026
20;10;5;5;0;4;520752
20;10;5;5;0;4;363943
20;10;5;5;0;4;484285
20;10;5;5;0;4;451829
