area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;20;5;5;1;9;138940
10;20;5;5;1;6;96638
10;20;5;5;1;6;118883
10;20;5;5;1;7;97732
10;20;5;5;0;11;124718
10;20;5;5;1;11;119612
10;20;5;5;0;10;246519
10;20;5;5;1;12;172125
10;20;5;5;1;15;233755
10;20;5;5;1;11;122530
10;20;5;5;1;8;105025
10;20;5;5;1;14;139305
10;20;5;5;1;3;43032
10;20;5;5;1;10;110861
10;20;5;5;0;14;139670
10;20;5;5;1;6;83874
10;20;5;5;1;10;149880
10;20;5;5;1;9;87521
10;20;5;5;1;3;82781
10;20;5;5;1;8;105755
