area;node number;path number;max path length;deliver succeed;steps;time consuming;
20;100;5;5;1;45;4252442
20;100;5;5;1;84;10682341
20;100;5;5;1;73;7180030
20;100;5;5;1;35;3559930
20;100;5;5;1;59;5670652
20;100;5;5;1;60;6633022
20;100;5;5;1;83;10384405
20;100;5;5;1;37;3523098
20;100;5;5;1;46;4631701
20;100;5;5;1;22;1956467
20;100;5;5;1;42;3779827
20;100;5;5;1;70;7504953
20;100;5;5;1;73;7528292
20;100;5;5;1;66;7077922
20;100;5;5;1;49;4754960
20;100;5;5;1;32;3877194
20;100;5;5;1;36;3274027
20;100;5;5;1;39;4453377
20;100;5;5;1;87;12406512
20;100;5;5;1;80;8562502
