area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;20;5;5;1;9;107943
10;20;5;5;1;18;334769
10;20;5;5;1;5;123988
10;20;5;5;1;6;133835
10;20;5;5;1;16;253083
10;20;5;5;1;11;124353
10;20;5;5;1;12;145869
10;20;5;5;1;13;130188
10;20;5;5;1;10;84239
10;20;5;5;1;13;119977
10;20;5;5;1;9;115601
10;20;5;5;1;19;208228
10;20;5;5;1;13;156445
10;20;5;5;1;18;217709
10;20;5;5;1;2;28445
10;20;5;5;1;1;27351
10;20;5;5;1;2;52878
10;20;5;5;1;2;25527
10;20;5;5;1;6;99556
10;20;5;5;1;10;67464
