area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;100;5;5;1;13;78769
10;100;5;5;1;44;304501
10;100;5;5;1;78;639271
10;100;5;5;1;6;76946
10;100;5;5;1;17;103202
10;100;5;5;1;69;465322
10;100;5;5;1;42;288091
10;100;5;5;1;28;260741
10;100;5;5;1;73;591134
10;100;5;5;1;22;183066
10;100;5;5;1;55;509447
10;100;5;5;1;15;163374
10;100;5;5;1;43;393481
10;100;5;5;1;17;185253
10;100;5;5;1;28;305230
10;100;5;5;1;58;367589
10;100;5;5;1;39;341333
10;100;5;5;1;22;182336
10;100;5;5;1;16;158632
10;100;5;5;1;67;687043
