area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;100;5;5;1;59;3142745
10;100;5;5;1;54;3060693
10;100;5;5;1;32;1488957
10;100;5;5;1;42;1992933
10;100;5;5;1;15;574359
10;100;5;5;1;41;2710244
10;100;5;5;1;17;1136683
10;100;5;5;1;25;1206335
10;100;5;5;1;13;604626
10;100;5;5;1;7;583475
10;100;5;5;1;18;1071407
10;100;5;5;1;30;1852899
10;100;5;5;1;4;187441
10;100;5;5;1;13;738826
10;100;5;5;1;8;466051
10;100;5;5;1;31;2273366
10;100;5;5;1;59;3017662
10;100;5;5;1;41;1888638
10;100;5;5;1;89;5963119
10;100;5;5;1;82;5979529
