area;node number;path number;max path length;deliver succeed;steps;time consuming;
20;100;5;5;1;69;6953205
20;100;5;5;1;4;292103
20;100;5;5;1;60;7595757
20;100;5;5;1;30;2667577
20;100;5;5;1;26;2893309
20;100;5;5;1;83;8187255
20;100;5;5;1;37;3375770
20;100;5;5;1;77;7542149
20;100;5;5;1;35;2962232
20;100;5;5;1;36;3147850
20;100;5;5;1;78;8299939
20;100;5;5;1;19;1623521
20;100;5;5;1;13;995555
20;100;5;5;1;42;4284169
20;100;5;5;1;25;3038449
20;100;5;5;1;66;6284030
20;100;5;5;1;44;4046402
20;100;5;5;1;53;4904476
20;100;5;5;1;17;1941150
20;100;5;5;1;54;5130937
