area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;50;5;5;1;41;769458
10;50;5;5;1;25;166291
10;50;5;5;1;41;265846
10;50;5;5;0;36;353732
10;50;5;5;1;12;100650
10;50;5;5;1;35;293196
10;50;5;5;1;10;92992
10;50;5;5;1;42;424843
10;50;5;5;1;22;153527
10;50;5;5;1;47;423749
10;50;5;5;1;41;408068
10;50;5;5;1;18;142223
10;50;5;5;1;21;165926
10;50;5;5;1;38;383635
10;50;5;5;1;13;168114
10;50;5;5;0;46;507259
10;50;5;5;1;27;361025
10;50;5;5;1;12;97732
10;50;5;5;1;5;68923
10;50;5;5;1;30;205311
