area;node number;path number;max path length;deliver succeed;steps;time consuming;
20;20;5;5;1;3;58348
20;20;5;5;1;5;39020
20;20;5;5;1;13;190723
20;20;5;5;1;4;99555
20;20;5;5;1;5;114142
20;20;5;5;1;2;59806
20;20;5;5;1;10;94815
20;20;5;5;1;10;149880
20;20;5;5;1;8;82780
20;20;5;5;1;10;137846
20;20;5;5;1;3;71840
20;20;5;5;1;7;73663
20;20;5;5;1;15;172855
20;20;5;5;1;15;158632
20;20;5;5;1;7;111225
20;20;5;5;1;3;64547
20;20;5;5;1;6;60900
20;20;5;5;1;9;128000
20;20;5;5;0;16;161549
20;20;5;5;1;9;129459
