area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;100;5;5;1;70;468239
10;100;5;5;1;29;188171
10;100;5;5;1;12;91533
10;100;5;5;1;73;570348
10;100;5;5;1;58;339874
10;100;5;5;1;36;240319
10;100;5;5;1;44;236307
10;100;5;5;1;28;182336
10;100;5;5;1;13;119248
10;100;5;5;1;18;137846
10;100;5;5;1;87;1116262
10;100;5;5;1;46;264752
10;100;5;5;1;25;128000
10;100;5;5;1;77;454746
10;100;5;5;1;96;995190
10;100;5;5;1;46;313254
10;100;5;5;1;24;141493
10;100;5;5;1;27;167749
10;100;5;5;1;25;130553
10;100;5;5;1;88;685584
