area;node number;path number;max path length;deliver succeed;steps;time consuming;
10;50;5;5;1;7;55066
10;50;5;5;1;2;53607
10;50;5;5;1;24;174678
10;50;5;5;1;2;25162
10;50;5;5;1;41;369777
10;50;5;5;1;7;63088
10;50;5;5;1;49;451464
10;50;5;5;1;11;86792
10;50;5;5;1;23;157174
10;50;5;5;1;1;150245
10;50;5;5;1;33;336593
10;50;5;5;1;35;375248
10;50;5;5;1;44;374154
10;50;5;5;1;22;222085
10;50;5;5;1;31;224274
10;50;5;5;1;33;334769
10;50;5;5;1;31;324923
10;50;5;5;1;45;491579
10;50;5;5;1;44;348991
10;50;5;5;1;45;485743
